UTC,Callsign,Latitude,Longitude,Altitude,Speed,Direction
2024-11-01T10:30:35,QFA25,-33.938663,151.169449,0,0,253
2024-11-01T10:31:01,QFA25,-33.938622,151.169662,0,2,247
2024-11-01T10:31:17,QFA25,-33.938553,151.169876,0,2,241
2024-11-01T10:31:37,QFA25,-33.938385,151.17009,0,3,264
2024-11-01T10:31:55,QFA25,-33.938282,151.170303,0,3,295
2024-11-01T10:32:12,QFA25,-33.938282,151.170547,0,3,326
2024-11-01T10:37:18,QFA25,-33.938038,151.170578,0,3,348
2024-11-01T10:37:30,QFA25,-33.937809,151.170517,0,5,348
2024-11-01T10:37:39,QFA25,-33.937584,151.170456,0,5,348
2024-11-01T10:37:49,QFA25,-33.937336,151.170486,0,6,2
2024-11-01T10:37:58,QFA25,-33.937164,151.170731,0,6,36
2024-11-01T10:38:06,QFA25,-33.937099,151.170944,0,6,56
2024-11-01T10:38:14,QFA25,-33.936996,151.171234,0,8,61
2024-11-01T10:38:20,QFA25,-33.93679,151.171402,0,10,42
2024-11-01T10:38:25,QFA25,-33.936562,151.171432,0,10,16
2024-11-01T10:38:30,QFA25,-33.936337,151.171371,0,11,5
2024-11-01T10:38:35,QFA25,-33.936092,151.171295,0,11,348
2024-11-01T10:38:39,QFA25,-33.935863,151.171234,0,12,348
2024-11-01T10:38:44,QFA25,-33.935589,151.171158,0,13,348
2024-11-01T10:38:49,QFA25,-33.935314,151.171097,0,13,348
2024-11-01T10:38:53,QFA25,-33.935062,151.171036,0,13,348
2024-11-01T10:38:58,QFA25,-33.934799,151.170959,0,12,345
2024-11-01T10:39:07,QFA25,-33.934307,151.170822,0,12,348
2024-11-01T10:39:16,QFA25,-33.933834,151.1707,0,13,348
2024-11-01T10:39:23,QFA25,-33.933498,151.170609,0,11,343
2024-11-01T10:39:27,QFA25,-33.933289,151.170471,0,10,334
2024-11-01T10:39:32,QFA25,-33.933067,151.170258,0,10,326
2024-11-01T10:39:39,QFA25,-33.932869,151.169983,0,10,315
2024-11-01T10:39:44,QFA25,-33.932705,151.169739,0,10,309
2024-11-01T10:39:50,QFA25,-33.932449,151.16954,0,12,326
2024-11-01T10:39:55,QFA25,-33.932182,151.169495,0,13,343
2024-11-01T10:40:00,QFA25,-33.931881,151.169449,0,14,348
2024-11-01T10:40:03,QFA25,-33.93166,151.169388,0,13,348
2024-11-01T10:40:09,QFA25,-33.931355,151.169296,0,13,348
2024-11-01T10:40:14,QFA25,-33.931065,151.169235,0,12,345
2024-11-01T10:40:17,QFA25,,151.169174,0,11,348
2024-11-01T10:40:28,QFA25,-33.930412,151.169067,0,10,348
2024-11-01T10:40:34,QFA25,,151.169098,0,0,2
2024-11-01T10:40:41,QFA25,,151.169418,0,12,42
2024-11-01T10:40:45,QFA25,-33.929798,151.169662,0,12,59
2024-11-01T10:40:50,QFA25,-33.929741,151.169952,0,12,70
2024-11-01T10:40:54,QFA25,-33.92968,151.170303,0,13,75
2024-11-01T10:41:00,QFA25,-33.929611,151.1707,0,13,78
2024-11-01T10:41:04,QFA25,-33.929581,151.170944,0,13,81
2024-11-01T10:41:07,QFA25,-33.929592,151.171158,0,14,87
2024-11-01T10:41:09,QFA25,-33.929649,151.171371,0,14,101
2024-11-01T10:41:14,QFA25,-33.929867,151.171646,0,14,129
2024-11-01T10:41:18,QFA25,-33.930141,151.171768,0,14,151
2024-11-01T10:41:26,QFA25,-33.930668,151.171906,0,0,165
2024-11-01T10:41:30,QFA25,-33.931473,151.172119,0,43,165
2024-11-01T10:41:31,QFA25,-33.931835,151.172226,0,51,168
2024-11-01T10:41:34,QFA25,-33.93251,151.172394,0,64,168
2024-11-01T10:41:35,QFA25,-33.932819,151.17247,0,68,168
2024-11-01T10:41:36,QFA25,-33.933147,151.172562,0,72,165
2024-11-01T10:41:39,QFA25,-33.934044,151.172791,0,80,168
2024-11-01T10:41:40,QFA25,-33.934418,151.172897,0,84,168
2024-11-01T10:41:43,QFA25,-33.935898,151.173279,0,96,167
2024-11-01T10:41:49,QFA25,-33.938736,151.174011,0,117,167
2024-11-01T10:41:58,QFA25,-33.94455,151.175522,0,145,167
2024-11-01T10:42:08,QFA25,-33.951805,151.177307,0,171,168
2024-11-01T10:42:16,QFA25,-33.957203,151.178741,300,162,167
2024-11-01T10:42:24,QFA25,-33.963627,151.18045,675,157,167
2024-11-01T10:42:28,QFA25,-33.966934,151.18103,875,157,173
2024-11-01T10:42:32,QFA25,-33.969635,151.181122,1050,159,181
2024-11-01T10:42:36,QFA25,-33.972519,151.181015,1175,163,183
2024-11-01T10:42:40,QFA25,-33.975357,151.180847,1225,165,182
2024-11-01T10:42:44,QFA25,-33.978012,151.180725,1250,168,182
2024-11-01T10:42:48,QFA25,-33.981857,151.180511,1300,172,182
2024-11-01T10:42:52,QFA25,-33.984879,151.180344,1350,175,182
2024-11-01T10:42:54,QFA25,-33.987278,151.180176,1375,178,182
2024-11-01T10:42:57,QFA25,-33.989231,151.180054,1400,180,183
2024-11-01T10:43:03,QFA25,-33.994492,151.179718,1450,187,183
2024-11-01T10:43:10,QFA25,-34.000305,151.179214,1500,194,184
2024-11-01T10:43:18,QFA25,-34.008133,151.178482,1550,208,184
2024-11-01T10:43:26,QFA25,-34.016232,151.177658,1650,216,185
2024-11-01T10:43:34,QFA25,-34.024429,151.176971,1750,228,181
2024-11-01T10:43:38,QFA25,-34.027779,151.177078,1800,231,177
2024-11-01T10:43:42,QFA25,-34.032578,151.177765,1850,236,171
2024-11-01T10:43:46,QFA25,-34.036835,151.178772,1950,240,168
2024-11-01T10:43:50,QFA25,-34.041183,151.179779,2075,242,168
2024-11-01T10:43:54,QFA25,-34.046211,151.180969,2250,242,168
2024-11-01T10:43:58,QFA25,-34.050167,151.181946,2400,243,168
2024-11-01T10:44:02,QFA25,-34.054459,151.18309,2550,244,167
2024-11-01T10:44:05,QFA25,-34.058407,151.184174,2675,246,166
2024-11-01T10:44:09,QFA25,-34.062271,151.185318,2800,247,166
2024-11-01T10:44:17,QFA25,-34.070511,151.187836,3025,253,165
2024-11-01T10:44:24,QFA25,-34.080139,151.190933,3250,259,164
2024-11-01T10:44:28,QFA25,-34.08371,151.192169,3350,260,163
2024-11-01T10:44:36,QFA25,-34.093277,151.195587,3650,263,163
2024-11-01T10:44:47,QFA25,-34.107101,151.200653,4150,265,163
2024-11-01T10:44:57,QFA25,-34.117485,151.204437,4550,265,163
2024-11-01T10:45:16,QFA25,-34.140854,151.212677,5325,269,165
2024-11-01T10:45:25,QFA25,-34.152557,151.21402,5625,273,182
2024-11-01T10:45:30,QFA25,-34.159008,151.212952,5800,274,191
2024-11-01T10:45:49,QFA25,-34.179165,151.198654,6650,271,227
2024-11-01T10:45:57,QFA25,-34.184738,151.188965,7000,270,241
2024-11-01T10:46:00,QFA25,-34.186569,151.184204,7125,270,246
2024-11-01T10:46:05,QFA25,-34.188126,151.178314,7300,270,254
2024-11-01T10:46:11,QFA25,-34.189087,151.171768,7475,272,263
2024-11-01T10:46:14,QFA25,-34.18927,151.165604,7600,272,271
2024-11-01T10:46:17,QFA25,-34.188988,151.161285,7725,271,276
2024-11-01T10:46:20,QFA25,-34.188034,151.155457,7925,272,280
2024-11-01T10:46:22,QFA25,-34.187218,151.152191,8025,270,288
2024-11-01T10:46:26,QFA25,-34.185196,151.146423,8250,270,295
2024-11-01T10:46:32,QFA25,-34.181488,151.138977,8525,268,303
2024-11-01T10:46:35,QFA25,-34.179611,151.135773,8650,268,305
2024-11-01T10:46:38,QFA25,-34.177162,151.132111,8750,270,310
2024-11-01T10:46:41,QFA25,-34.174603,151.128784,8850,272,314
2024-11-01T10:46:44,QFA25,-34.171719,151.12558,8925,275,319
2024-11-01T10:46:47,QFA25,-34.168304,151.122437,9025,277,323
2024-11-01T10:46:50,QFA25,-34.165283,151.120026,9125,280,326
2024-11-01T10:46:53,QFA25,-34.161896,151.11763,9225,280,329
2024-11-01T10:46:55,QFA25,-34.15947,151.115997,9300,280,331
2024-11-01T10:47:00,QFA25,-34.154491,151.112762,9475,280,331
2024-11-01T10:47:03,QFA25,-34.150635,151.110275,9600,281,331
2024-11-01T10:47:09,QFA25,-34.144623,151.106354,9775,282,331
2024-11-01T10:47:12,QFA25,-34.140667,151.103836,9900,282,331
2024-11-01T10:47:14,QFA25,-34.137314,151.101669,10000,283,331
2024-11-01T10:47:30,QFA25,-34.11916,151.090164,10325,295,332
2024-11-01T10:47:45,QFA25,-34.100052,151.078384,10525,312,332
2024-11-01T10:48:00,QFA25,-34.080322,151.064987,10750,326,327
2024-11-01T10:48:15,QFA25,-34.061234,151.049911,11125,333,327
2024-11-01T10:48:31,QFA25,-34.040863,151.03421,11850,330,327
2024-11-01T10:48:43,QFA25,-34.025402,151.022415,12450,328,327
2024-11-01T10:49:16,QFA25,-33.981308,150.9888,12975,355,327
2024-11-01T10:49:47,QFA25,-33.936493,150.954666,13425,381,327
2024-11-01T10:50:21,QFA25,-33.884811,150.915268,14450,390,327
2024-11-01T10:50:53,QFA25,-33.836166,150.878326,15525,393,327
2024-11-01T10:51:25,QFA25,-33.786392,150.840546,16500,400,327
2024-11-01T10:51:58,QFA25,-33.733429,150.800461,17475,408,327
2024-11-01T10:52:29,QFA25,-33.684174,150.763153,18375,411,327
2024-11-01T10:53:03,QFA25,-33.629337,150.721725,19375,416,327
2024-11-01T10:53:37,QFA25,-33.573349,150.679459,20025,428,327
2024-11-01T10:54:09,QFA25,-33.519196,150.638702,21000,427,327
2024-11-01T10:54:35,QFA25,-33.473759,150.609558,21800,434,340
2024-11-01T10:54:38,QFA25,-33.4678,150.607254,21900,436,342
2024-11-01T10:54:41,QFA25,-33.462166,150.605301,21975,437,344
2024-11-01T10:54:47,QFA25,-33.449413,150.601425,22175,438,346
2024-11-01T10:54:50,QFA25,-33.44339,150.599655,22250,438,346
2024-11-01T10:54:57,QFA25,-33.43121,150.596161,22400,439,346
2024-11-01T10:55:30,QFA25,-33.365711,150.576874,23150,443,345
2024-11-01T10:56:04,QFA25,,150.55571,23900,447,345
2024-11-01T10:56:34,QFA25,-33.236023,150.536316,24575,450,345
2024-11-01T10:57:07,QFA25,-33.169586,150.515717,25225,454,345
2024-11-01T10:57:41,QFA25,-33.100067,150.494232,25800,460,345
2024-11-01T10:58:14,QFA25,-33.031677,150.473083,26425,463,345
2024-11-01T10:58:46,QFA25,-32.965034,150.452545,27275,458,345
2024-11-01T10:59:19,QFA25,-32.897186,150.43161,27675,464,345
2024-11-01T10:59:51,QFA25,-32.829803,150.410843,28100,470,345
2024-11-01T11:00:22,QFA25,-32.763931,150.39061,28575,472,345
2024-11-01T11:00:56,QFA25,-32.694569,150.36937,29125,471,345
2024-11-01T11:01:26,QFA25,-32.62851,150.349182,29775,468,345
2024-11-01T11:02:01,QFA25,-32.554733,150.326645,30425,466,345
2024-11-01T11:02:35,QFA25,-32.484104,150.305069,30950,466,345
2024-11-01T11:03:06,QFA25,-32.420097,150.285507,31425,466,345
2024-11-01T11:03:37,QFA25,-32.354233,150.265503,31925,464,345
2024-11-01T11:04:08,QFA25,-32.290558,150.24617,32000,467,345
2024-11-01T11:04:39,QFA25,-32.225006,150.226227,32000,470,345
2024-11-01T11:05:12,QFA25,-32.156284,150.205414,32000,470,345
2024-11-01T11:05:42,QFA25,-32.092804,150.186234,32000,467,345
2024-11-01T11:06:16,QFA25,-32.020958,150.16449,32000,467,345
2024-11-01T11:06:48,QFA25,-31.953323,150.144104,32000,469,345
2024-11-01T11:07:21,QFA25,-31.885529,150.123672,32000,469,345
2024-11-01T11:07:52,QFA25,-31.818604,150.103622,32000,468,345
2024-11-01T11:08:24,QFA25,-31.752319,150.08374,32000,465,345
2024-11-01T11:08:58,QFA25,-31.682428,150.062744,32000,463,345
2024-11-01T11:09:34,QFA25,-31.606829,150.040176,32250,464,345
2024-11-01T11:10:09,QFA25,-31.533276,150.018204,32625,465,345
2024-11-01T11:10:41,QFA25,-31.467957,149.99881,33050,463,345
2024-11-01T11:11:12,QFA25,-31.402405,149.979263,33425,462,345
2024-11-01T11:11:43,QFA25,-31.337906,149.960098,33850,458,345
2024-11-01T11:12:16,QFA25,-31.27002,149.93985,34000,456,345
2024-11-01T11:12:48,QFA25,-31.204571,149.920425,34000,454,345
2024-11-01T11:13:21,QFA25,-31.138138,149.900742,34000,455,345
2024-11-01T11:13:57,QFA25,-31.06468,149.878998,34000,453,345
2024-11-01T11:14:33,QFA25,-30.991501,149.857422,34000,455,345
2024-11-01T11:15:04,QFA25,-30.927864,149.838684,34000,456,345
2024-11-01T11:15:36,QFA25,-30.861807,149.819244,34000,458,345
2024-11-01T11:16:08,QFA25,-30.795515,149.799744,34000,459,345
2024-11-01T11:16:42,QFA25,-30.726562,149.779465,34000,459,345
2024-11-01T11:17:21,QFA25,-30.645676,149.755829,34000,460,345
2024-11-01T11:17:53,QFA25,-30.579849,149.736603,34000,462,345
2024-11-01T11:18:29,QFA25,-30.504959,149.714737,34000,462,345
2024-11-01T11:19:02,QFA25,-30.436295,149.694748,34000,464,345
2024-11-01T11:19:35,QFA25,-30.368305,149.674881,34000,463,345
2024-11-01T11:20:09,QFA25,-30.296768,149.654037,34000,462,345
2024-11-01T11:20:49,QFA25,-30.214451,149.630157,34000,460,345
2024-11-01T11:21:23,QFA25,-30.143509,149.609558,34000,458,345
2024-11-01T11:22:01,QFA25,-30.065872,149.587097,34000,456,345
2024-11-01T11:22:33,QFA25,-30.00017,149.568146,34000,455,345
2024-11-01T11:23:13,QFA25,-29.918701,149.544556,34000,457,345
2024-11-01T11:23:44,QFA25,-29.853485,149.525757,34000,458,345
2024-11-01T11:24:15,QFA25,-29.790436,149.507599,34000,456,346
2024-11-01T11:24:46,QFA25,-29.726955,149.489517,34000,455,345
2024-11-01T11:25:21,QFA25,-29.655218,149.468933,34000,453,345
2024-11-01T11:25:58,QFA25,-29.579292,149.447083,34000,452,345
2024-11-01T11:26:36,QFA25,-29.502947,149.425156,34000,455,345
2024-11-01T11:27:12,QFA25,-29.427858,149.403778,34000,454,345
2024-11-01T11:27:44,QFA25,-29.362452,149.385086,34000,454,345
2024-11-01T11:28:15,QFA25,-29.298935,149.367111,34000,454,346
2024-11-01T11:28:51,QFA25,-29.226053,149.34642,34000,454,345
2024-11-01T11:29:27,QFA25,-29.151855,149.325333,34000,453,345
2024-11-01T11:30:04,QFA25,-29.077057,149.303986,34000,453,345
2024-11-01T11:30:39,QFA25,-29.004837,149.283524,34000,454,345
2024-11-01T11:31:12,QFA25,-28.938641,149.264725,34000,454,346
2024-11-01T11:31:49,QFA25,-28.862806,149.243347,34000,452,346
2024-11-01T11:32:21,QFA25,-28.797363,149.224915,34000,452,346
2024-11-01T11:33:04,QFA25,-28.711029,149.200668,34000,452,346
2024-11-01T11:33:37,QFA25,-28.643463,149.181717,34000,453,346
2024-11-01T11:34:07,QFA25,-28.579721,149.163803,34000,450,346
2024-11-01T11:34:42,QFA25,-28.511105,149.144577,34000,442,346
2024-11-01T11:35:16,QFA25,-28.441927,149.125183,34000,442,345
2024-11-01T11:35:53,QFA25,-28.37178,149.105545,34000,442,346
2024-11-01T11:36:25,QFA25,-28.309616,149.088165,34000,444,346
2024-11-01T11:36:57,QFA25,-28.242737,149.069473,34000,444,346
2024-11-01T11:37:31,QFA25,-28.174299,149.050385,34000,444,346
2024-11-01T11:38:02,QFA25,-28.112595,149.033188,34000,444,346
2024-11-01T11:38:34,QFA25,-28.049026,149.015594,34000,448,346
2024-11-01T11:39:04,QFA25,-27.988861,148.998856,34000,448,346
2024-11-01T11:39:39,QFA25,-27.918182,148.979324,34000,448,346
2024-11-01T11:40:03,QFA25,-27.868515,148.969742,34000,454,357
2024-11-01T11:40:10,QFA25,-27.854485,148.96965,34000,458,1
2024-11-01T11:40:13,QFA25,-27.847874,148.96991,34000,458,2
2024-11-01T11:40:16,QFA25,-27.84173,148.970169,34000,458,2
2024-11-01T11:40:18,QFA25,-27.835922,148.970459,34000,458,2
2024-11-01T11:40:20,QFA25,-27.831665,148.970612,34000,458,2
2024-11-01T11:40:53,QFA25,-27.762634,148.972794,34000,457,1
2024-11-01T11:41:25,QFA25,-27.695137,148.974655,34000,458,1
2024-11-01T11:41:58,QFA25,-27.625401,148.976669,34000,460,1
2024-11-01T11:42:31,QFA25,-27.554596,148.978882,34000,460,1
2024-11-01T11:43:03,QFA25,-27.485184,148.981094,34000,460,1
2024-11-01T11:43:36,QFA25,-27.416565,148.983215,34000,460,1
2024-11-01T11:44:08,QFA25,-27.347158,148.985336,34000,460,1
2024-11-01T11:44:40,QFA25,-27.278641,148.987564,34000,460,1
2024-11-01T11:45:11,QFA25,,148.989563,34000,459,1
2024-11-01T11:45:44,QFA25,,148.991714,34000,459,1
2024-11-01T11:46:17,QFA25,-27.073929,148.99379,34000,458,1
2024-11-01T11:46:51,QFA25,-27.00174,148.996017,34000,457,1
2024-11-01T11:47:22,QFA25,-26.934723,148.998138,34000,455,1
2024-11-01T11:47:53,QFA25,-26.870604,148.999969,34000,454,1
2024-11-01T11:48:24,QFA25,-26.804127,149.001968,34000,452,1
2024-11-01T11:48:56,QFA25,-26.738022,149.003998,34025,453,1
2024-11-01T11:49:29,QFA25,-26.670523,149.006348,34800,441,1
2024-11-01T11:50:04,QFA25,-26.59897,149.008408,35225,436,1
2024-11-01T11:50:38,QFA25,-26.530771,149.010635,35950,424,1
2024-11-01T11:51:09,QFA25,-26.470093,149.012436,36000,418,1
2024-11-01T11:51:40,QFA25,-26.410295,149.014008,36000,421,1
2024-11-01T11:52:12,QFA25,-26.348557,149.015808,36000,424,1
2024-11-01T11:52:45,QFA25,-26.283279,149.017776,36000,424,1
2024-11-01T11:53:16,QFA25,-26.221525,149.019608,36000,425,1
2024-11-01T11:53:52,QFA25,-26.151352,,36000,426,1
2024-11-01T11:54:27,QFA25,-26.082047,,36000,426,1
2024-11-01T11:54:58,QFA25,-26.019928,149.025757,36000,426,1
2024-11-01T11:55:29,QFA25,-25.958679,149.027573,36000,425,1
2024-11-01T11:56:04,QFA25,-25.891518,149.029587,36000,424,1
2024-11-01T11:56:40,QFA25,-25.820297,149.031723,36000,423,1
2024-11-01T11:57:10,QFA25,-25.760147,149.033539,36000,423,1
2024-11-01T11:57:41,QFA25,-25.699348,149.035339,36000,423,1
2024-11-01T11:58:17,QFA25,-25.62973,149.03743,36000,422,1
2024-11-01T11:58:54,QFA25,-25.557312,149.039566,36000,420,1
2024-11-01T11:59:32,QFA25,-25.483154,149.041794,36000,418,1
2024-11-01T12:00:09,QFA25,-25.411423,149.0439,36000,415,1
2024-11-01T12:00:44,QFA25,-25.345963,149.045822,36000,412,1
2024-11-01T12:01:16,QFA25,-25.283661,149.047592,36000,413,1
2024-11-01T12:02:00,QFA25,-25.200348,149.050034,36000,414,1
2024-11-01T12:02:33,QFA25,-25.135927,149.051926,36000,414,1
2024-11-01T12:03:06,QFA25,-25.072861,149.053757,36000,416,1
2024-11-01T12:03:37,QFA25,-25.01289,149.055511,36000,417,1
2024-11-01T12:04:09,QFA25,-24.950775,149.057312,36000,419,1
2024-11-01T12:04:40,QFA25,-24.890488,149.059097,36000,420,1
2024-11-01T12:05:11,QFA25,-24.829742,149.060822,36000,423,1
2024-11-01T12:05:42,QFA25,-24.769468,149.062607,36000,426,1
2024-11-01T12:06:14,QFA25,-24.706558,149.064438,36000,426,1
2024-11-01T12:06:48,QFA25,-24.639084,149.066467,35975,426,1
2024-11-01T12:07:23,QFA25,-24.570328,149.068497,36000,427,1
2024-11-01T12:08:02,QFA25,-24.491409,149.07074,36000,428,1
2024-11-01T12:08:40,QFA25,-24.416336,149.072922,36000,428,1
2024-11-01T12:09:11,QFA25,-24.355453,149.074707,36000,427,1
2024-11-01T12:09:42,QFA25,-24.293285,149.076538,36000,428,1
2024-11-01T12:10:14,QFA25,-24.231171,149.078369,36000,429,1
2024-11-01T12:10:51,QFA25,-24.157539,149.080475,36000,429,1
2024-11-01T12:11:22,QFA25,-24.095398,149.082291,36000,429,1
2024-11-01T12:11:55,QFA25,-24.028839,149.084167,36000,430,1
2024-11-01T12:12:26,QFA25,-23.967793,149.085922,36000,431,1
2024-11-01T12:12:58,QFA25,-23.902618,149.087891,36000,431,1
2024-11-01T12:13:29,QFA25,-23.841934,149.089615,36000,432,1
2024-11-01T12:14:01,QFA25,-23.7773,149.09137,36000,433,1
2024-11-01T12:14:36,QFA25,-23.706345,149.09343,36000,435,1
2024-11-01T12:15:16,QFA25,-23.626703,149.095764,36000,436,1
2024-11-01T12:15:48,QFA25,-23.56073,149.097702,36000,436,1
2024-11-01T12:16:28,QFA25,-23.481182,149.099991,36000,436,1
2024-11-01T12:17:05,QFA25,-23.406094,149.102127,36000,435,1
2024-11-01T12:17:42,QFA25,-23.330631,149.104202,36000,435,1
2024-11-01T12:18:16,QFA25,-23.263271,149.10614,36000,435,1
2024-11-01T12:18:47,QFA25,-23.199326,149.107986,36000,434,1
2024-11-01T12:19:21,QFA25,-23.131807,149.109955,36000,434,1
2024-11-01T12:19:52,QFA25,-23.070236,149.111694,36000,432,1
2024-11-01T12:20:33,QFA25,-22.986982,149.11412,36000,429,1
2024-11-01T12:21:04,QFA25,-22.925491,149.115829,36000,428,1
2024-11-01T12:21:46,QFA25,-22.842438,149.118195,36000,426,1
2024-11-01T12:22:22,QFA25,-22.772369,149.117035,36000,419,357
2024-11-01T12:22:54,QFA25,-22.709702,149.113937,36000,418,357
2024-11-01T12:23:29,QFA25,-22.642729,149.110825,36000,418,357
2024-11-01T12:24:01,QFA25,-22.579651,149.107849,36000,418,357
2024-11-01T12:24:34,QFA25,-22.516014,149.104813,36000,418,357
2024-11-01T12:25:26,QFA25,-22.415085,149.100006,36000,419,357
2024-11-01T12:25:57,QFA25,-22.354523,149.097107,36000,421,357
2024-11-01T12:26:29,QFA25,-22.292517,149.094193,36000,422,357
2024-11-01T12:27:00,QFA25,-22.231201,149.091309,36000,424,357
2024-11-01T12:27:32,QFA25,-22.169632,149.08847,36000,423,357
2024-11-01T12:28:06,QFA25,-22.103142,149.085342,36000,422,357
2024-11-01T12:28:38,QFA25,-22.040955,149.082382,36000,423,357
2024-11-01T12:29:15,QFA25,-21.967163,149.078873,36000,423,357
2024-11-01T12:29:46,QFA25,-21.906551,149.07608,36000,423,357
2024-11-01T12:30:17,QFA25,-21.846453,149.073227,36000,424,357
2024-11-01T12:30:51,QFA25,-21.77916,149.070084,36000,426,357
2024-11-01T12:31:29,QFA25,-21.703352,149.066574,36000,427,357
2024-11-01T12:32:01,QFA25,-21.6399,149.062042,36000,425,355
2024-11-01T12:32:40,QFA25,-21.564579,149.055069,36000,425,355
2024-11-01T12:33:15,QFA25,-21.494705,149.049118,36000,426,355
2024-11-01T12:33:51,QFA25,-21.424364,149.04332,36000,427,355
2024-11-01T12:34:28,QFA25,-21.351789,149.03743,36000,428,355
2024-11-01T12:35:02,QFA25,-21.28331,149.03183,36000,428,355
2024-11-01T12:35:34,QFA25,-21.220459,149.026688,36000,428,355
2024-11-01T12:36:08,QFA25,-21.153717,149.021194,36000,428,355
2024-11-01T12:36:40,QFA25,-21.090134,149.016006,36000,428,355
2024-11-01T12:37:18,QFA25,-21.013412,149.00972,36000,428,355
2024-11-01T12:37:55,QFA25,-20.940353,149.003738,36000,430,355
2024-11-01T12:38:28,QFA25,-20.875311,148.998428,36000,431,356
2024-11-01T12:39:01,QFA25,-20.809616,148.993103,36000,431,355
2024-11-01T12:39:41,QFA25,-20.730331,148.986633,36000,431,355
2024-11-01T12:40:14,QFA25,-20.665096,148.981354,36000,431,355
2024-11-01T12:40:51,QFA25,-20.590942,148.975342,36000,430,355
2024-11-01T12:41:22,QFA25,-20.528137,148.970245,36000,429,355
2024-11-01T12:41:59,QFA25,-20.454542,148.964279,36000,428,355
2024-11-01T12:42:38,QFA25,-20.378475,148.95813,36000,428,355
2024-11-01T12:43:10,QFA25,-20.314093,148.952682,36000,425,354
2024-11-01T12:43:41,QFA25,-20.254166,148.945923,36000,424,353
2024-11-01T12:44:13,QFA25,-20.192184,148.938751,36000,424,353
2024-11-01T12:44:45,QFA25,-20.128418,148.931747,36000,426,354
2024-11-01T12:45:18,QFA25,-20.064468,148.924835,36000,427,354
2024-11-01T12:45:53,QFA25,-19.993954,,36000,428,354
2024-11-01T12:46:26,QFA25,-19.930037,148.910339,36000,429,354
2024-11-01T12:47:09,QFA25,-19.844101,148.901047,36000,431,354
2024-11-01T12:47:45,QFA25,-19.771866,148.893188,36000,430,354
2024-11-01T12:48:25,QFA25,-19.694017,148.884827,36000,431,354
2024-11-01T12:48:55,QFA25,-19.632429,148.878174,36000,432,354
2024-11-01T12:49:31,QFA25,-19.560654,148.870483,36000,433,354
2024-11-01T12:50:03,QFA25,-19.497391,148.86377,36000,432,354
2024-11-01T12:50:36,QFA25,-19.432814,148.856812,36000,431,354
2024-11-01T12:51:09,QFA25,-19.367128,148.849762,36000,431,354
2024-11-01T12:51:39,QFA25,-19.305912,148.84317,36000,432,354
2024-11-01T12:52:10,QFA25,-19.243835,148.836502,36000,432,354
2024-11-01T12:52:42,QFA25,-19.181383,148.829895,36000,431,354
2024-11-01T12:53:15,QFA25,-19.115465,148.822754,36000,430,354
2024-11-01T12:53:47,QFA25,-19.051737,148.815964,36000,429,354
2024-11-01T12:54:21,QFA25,-18.98498,148.808823,36000,430,354
2024-11-01T12:54:52,QFA25,-18.923309,148.802109,36000,431,354
2024-11-01T12:55:25,QFA25,-18.856588,148.795029,36000,432,354
2024-11-01T12:55:58,QFA25,-18.7901,148.787994,36000,434,354
2024-11-01T12:56:31,QFA25,-18.724567,148.781006,36000,435,354
2024-11-01T12:57:03,QFA25,-18.660965,148.774261,36000,435,354
2024-11-01T12:57:36,QFA25,-18.594681,148.767242,36000,435,354
2024-11-01T12:58:06,QFA25,-18.53334,148.760712,36000,434,354
2024-11-01T12:58:40,QFA25,-18.466049,148.753601,36000,434,354
2024-11-01T12:59:14,QFA25,-18.397491,148.746338,36000,434,354
2024-11-01T12:59:46,QFA25,-18.335541,148.739822,36000,433,354
2024-11-01T13:00:16,QFA25,-18.27356,148.7332,36000,433,354
2024-11-01T13:00:53,QFA25,-18.200388,148.725418,36000,432,354
2024-11-01T13:01:26,QFA25,-18.134583,148.71846,36000,434,354
2024-11-01T13:01:58,QFA25,-18.069305,148.711517,36000,434,354
2024-11-01T13:02:31,QFA25,-18.002914,148.704514,36000,436,354
2024-11-01T13:03:04,QFA25,-17.936949,148.69754,36000,438,354
2024-11-01T13:03:39,QFA25,-17.866425,148.690125,36000,437,354
2024-11-01T13:04:11,QFA25,-17.802692,148.683472,36000,435,354
2024-11-01T13:04:43,QFA25,-17.738312,148.676697,36000,434,354
2024-11-01T13:05:17,QFA25,-17.670856,148.66954,36000,434,354
2024-11-01T13:05:49,QFA25,-17.605219,148.66272,36000,433,354
2024-11-01T13:06:24,QFA25,-17.536694,148.655518,36000,432,354
2024-11-01T13:07:03,QFA25,-17.457321,148.647125,36000,432,354
2024-11-01T13:07:39,QFA25,-17.385818,148.639679,36000,433,354
2024-11-01T13:08:13,QFA25,-17.318527,148.632629,36000,433,354
2024-11-01T13:08:44,QFA25,-17.256042,148.626129,36000,434,354
2024-11-01T13:09:17,QFA25,-17.190624,148.619263,36000,434,354
2024-11-01T13:10:05,QFA25,-17.093748,148.609116,36000,434,354
2024-11-01T13:10:37,QFA25,-17.029175,148.602371,36000,434,354
2024-11-01T13:11:10,QFA25,-16.963598,148.59549,36000,434,354
2024-11-01T13:11:49,QFA25,-16.886673,148.58754,36000,433,354
2024-11-01T13:12:24,QFA25,-16.815228,148.580078,36000,433,354
2024-11-01T13:12:55,QFA25,-16.752823,148.573563,36000,435,354
